dataset,record_key,title,date,local_path,source_url,source_host,retrieved_date,verified_date,extraction_method,processing_ref
ordinances,Resolution_20-01-02.pdf,A RESOLUTION OF THE MAGNA METRO TOWNSHIP COUNCIL APPROVING THE THIRD AMENDED CONTRACT BETWEEN MAGNA AND GOVERNMENT CONSULTANTS LLC TO PERFORM MUNICIPAL ADMINISTRATION WORK FOR MAGNA,2020-01-14,ordinances/raw/Resolution_20-01-02.pdf,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/resolutions/documents/1597185071_Resolution%2020-01-02.pdf,s3-us-west-2.amazonaws.com,2026-07-13,,ocr_tesseract,ordinances/CLAUDE.md
ordinances,Signed_Electronic_Signatures_Ordinance_-_Magna.pdf,AN ORDINANCE OF THE MAGNA METRO TOWNSHIP COUNCIL CREATING CHAPTER 2.85 OF THE MAGNA CODE OF ORDINANCE AUTHORIZING AND REGULATING THE USE OF ELECTRONIC SIGNATURES FOR THE EFFECTIVE AND EFFICIENT PROCESSING OF CERTAIN DOCUMENTS FOR MAGNA,2020-01-22,ordinances/raw/Signed_Electronic_Signatures_Ordinance_-_Magna.pdf,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/ordinances/documents/1579731752_Signed%20Electronic%20Signatures%20Ordinance%20-%20Magna.pdf,s3-us-west-2.amazonaws.com,2026-07-13,,ocr_tesseract,ordinances/CLAUDE.md
ordinances,Resolution_20-01-03.pdf,A RESOLUTION OF THE MAGNA METRO TOWNSHIP COUNCIL APPROVING THE CONTRACT OF KMH CONSULTING LLC TO PERFORM CERTAIN LEGISLATIVE LOBBYING WORK ON BEHALF OF MAGNA FOR THE 2020 UTAH STATE LEGISLATURE GENERAL SESSION,2020-01-28,ordinances/raw/Resolution_20-01-03.pdf,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/resolutions/documents/1597185097_Resolution%2020-01-03.pdf,s3-us-west-2.amazonaws.com,2026-07-13,,ocr_tesseract,ordinances/CLAUDE.md
ordinances,Resolution_20-02-01.pdf,"A RESOLUTION OF THE MAGNA METRO TOWNSHIP COUNCIL APPROVING A LETTER TO THE UNITED STATES ARMY SPECIAL OPERATIONS COMMAND INVITING THEM TO PERFORM TRAINING EXERCISES IN MAGNA FROM MAY 11, 2020 TO MAY 15, 2020",2020-02-25,ordinances/raw/Resolution_20-02-01.pdf,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/resolutions/documents/1597185132_Resolution%2020-02-01.pdf,s3-us-west-2.amazonaws.com,2026-07-13,,ocr_tesseract,ordinances/CLAUDE.md
ordinances,Resolution_20-04-01.pdf,"A RESOLUTION OF THE MAGNA METRO TOWNSHIP COUNCIL EXTENDING THE STATE OF EMERGENCY DECLARATION FOR COVID-19 NOVEL CORONAVIRUS UNTIL JUNE 30, 2020",2020-04-14,ordinances/raw/Resolution_20-04-01.pdf,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/resolutions/documents/1597784169_Resolution%2020-04-01.pdf,s3-us-west-2.amazonaws.com,2026-07-13,,ocr_tesseract,ordinances/CLAUDE.md
ordinances,Resolution_20-04-02.pdf,"A RESOLUTION OF THE MAGNA METRO TOWNSHIP COUNCIL EXTENDING THE STATE OF EMERGENCY DECLARATION FOR THE 03-18-2020 MAGNA EARTHQUAKE UNTIL JUNE 30, 2020",2020-04-14,ordinances/raw/Resolution_20-04-02.pdf,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/resolutions/documents/1597783844_Resolution%2020-04-02.pdf,s3-us-west-2.amazonaws.com,2026-07-13,,ocr_tesseract,ordinances/CLAUDE.md
ordinances,Resolution_20-04-03.pdf,"A RESOLUTION OF THE MAGNA METRO TOWNSHIP COUNCIL RECOGNIZING AND HONORING THE SERVICE OF THE FIREFIGHTERS AND POLICE OFFICERS OF THE UFA AND UPD DURING THE COVID-19 AND MARCH 18, 2020 MAGNA EARTHQUAKE EMERGENCIES",2020-04-14,ordinances/raw/Resolution_20-04-03.pdf,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/resolutions/documents/1597783890_Resolution%2020-04-03.pdf,s3-us-west-2.amazonaws.com,2026-07-13,,ocr_tesseract,ordinances/CLAUDE.md
ordinances,Resolution_20-04-04.pdf,"A RESOLUTION OF THE MAGNA METRO TOWNSHIP COUNCIL IDENTIFYING THE INTENT TO AMEND SPECIAL LAND USE RULES, REGULATIONS, AND MANAGEMENT FOR FEMA-IDENTIFIED FLOOD ZONES LOCATED IN MAGNA TO APPLY FOR INCUSION IN THE NATIONAL FLOOD INSURANCE PROGRAM",2020-04-28,ordinances/raw/Resolution_20-04-04.pdf,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/resolutions/documents/1597783921_Resolution%2020-04-04.pdf,s3-us-west-2.amazonaws.com,2026-07-13,,ocr_tesseract,ordinances/CLAUDE.md
ordinances,Resolution_20-05-01.pdf,A RESOLUTION OF THE MAGNA METRO TOWNSHIP COUNCIL REQUESTING THE OPENING OF A CEMETERY FUND ACCOUNT BY THE GREATER SALT LAKE MUNICIPAL SERVICES DISTRICT TO MANAGE THE FINANCES OF THE PLEASANT GREEN CEMETERY,2020-05-12,ordinances/raw/Resolution_20-05-01.pdf,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/resolutions/documents/1594143154_Resolution%2020-05-01.pdf,s3-us-west-2.amazonaws.com,2026-07-13,,ocr_tesseract,ordinances/CLAUDE.md
ordinances,Ordinance_20-02-01.pdf,AN ORDINANCE OF THE MAGNA METRO TOWNSHIP COUNCIL AMENDING MAGNA MUNICIPAL CODE 19.04.293 TO CONFORM TO STATE HEALTH DEPARTMENT REGULATIONS REGARDING LICENSED HOME DAYCARE AND PRESCHOOL LAND USE,2020-05-26,ordinances/raw/Ordinance_20-02-01.pdf,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/ordinances/documents/1617910947_Ordinance%2020-02-01.pdf,s3-us-west-2.amazonaws.com,2026-07-13,,ocr_tesseract,ordinances/CLAUDE.md
ordinances,Ordinance_20-06-01.pdf,"AN ORDINANCE, AMENDING TITLE 19, ENTITLED ""ZONING"" OF THE MAGNA MUNICIPAL CODE OF ORDINANCES, 2017, BY RECLASSIFYING CERTAIN PROPERTY LOCATED IN MAGNA FROM THE R-1-6 (RESIDENTIAL) TO R-1-5 (RESIDENTIAL) ZONE. The Magna Metro Township, Salt Lake County, State of Utah, ordains as follows:",2020-06-01,ordinances/raw/Ordinance_20-06-01.pdf,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/ordinances/documents/1592515645_Ordinance%2020-06-01.pdf,s3-us-west-2.amazonaws.com,2026-07-13,,ocr_tesseract,ordinances/CLAUDE.md
ordinances,Ordinance_20-06-02.pdf,"AN ORDINANCE, AMENDING TITLE 19, ENTITLED ""ZONING"" OF THE MAGNA MUNICIPAL CODE OF ORDINANCES, 2017, BY RECLASSIFYING CERTAIN PROPERTY LOCATED IN MAGNA FROM THE R-2-6.5 (MEDIUM DENSITY RESIDENTIAL) TO R-M/zc (HIGH DENSITY RESIDENTIAL) ZONE The Magna Metro Township, Salt Lake County, State of Utah, or",2020-06-01,ordinances/raw/Ordinance_20-06-02.pdf,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/ordinances/documents/1592514369_Ordinance%2020-06-02.pdf,s3-us-west-2.amazonaws.com,2026-07-13,,ocr_tesseract,ordinances/CLAUDE.md
ordinances,Ordinance_20-05-01.pdf,AN ORDINANCE OF THE MAGNA METRO TOWNSHIP COUNCIL,2020-06-09,ordinances/raw/Ordinance_20-05-01.pdf,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/ordinances/documents/1592517125_Ordinance%2020-05-01.pdf,s3-us-west-2.amazonaws.com,2026-07-13,,ocr_tesseract,ordinances/CLAUDE.md
ordinances,Resolution_20-06-01.pdf,A RESOLUTION OF THE MAGNA METRO TOWNSHIP COUNCIL DESIGNATING THE GREATER SALT LAKE MUNICIPAL SERVICES DISTRICT’S PLANNING AND DEVELOPMENT SERVICES DEPARTMENT AS MAGNA’S PLANNING AND DEVELOPMENT SERVICES DEPARTMENT PURSUANT TO THE COLLECTION OF CERTAIN FEES PER THE ORDINANCE AMENDMENTS APPROVED AND A,2020-06-09,ordinances/raw/Resolution_20-06-01.pdf,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/resolutions/documents/1592513718_Resolution%2020-06-01.pdf,s3-us-west-2.amazonaws.com,2026-07-13,,ocr_tesseract,ordinances/CLAUDE.md
ordinances,Resolution_20-06-02.pdf,"A RESOLUTION OF THE MAGNA METRO TOWNSHIP COUNCIL TENTATIVELY APPROVING AN AMENDMENT TO THE 2020 CONSOLIDATED FEE SCHEDULE TO INCLUDE CEMETERY SERVICES AND SETTING THE PUBLIC HEARING FOR PUBLIC COMMENT ON JUNE 23, 2020 AT 7:00PM DURING THE PUBLIC HEARINGS AND POSSIBLE COUNCIL ACTION SECTION OF THE ME",2020-06-09,ordinances/raw/Resolution_20-06-02.pdf,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/resolutions/documents/1592516904_Resolution%2020-06-02.pdf,s3-us-west-2.amazonaws.com,2026-07-13,,ocr_tesseract,ordinances/CLAUDE.md
ordinances,Resolution_20-06-03.pdf,A RESOLUTION OF THE MAGNA METRO TOWNSHIP | COUNCIL ADOPTING THE GREATER SALT LAKE MUNICIPAL SERVICES DISTRICT EMERGENCY OPERATIONS PLAN (EOP) AS MAGNA’S EMERGENCY OPERATIONS PLAN |,2020-06-23,ordinances/raw/Resolution_20-06-03.pdf,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/resolutions/documents/1597783953_Resolution%2020-06-03.pdf,s3-us-west-2.amazonaws.com,2026-07-13,,ocr_tesseract,ordinances/CLAUDE.md
ordinances,Resolution_20-06-04.pdf,"A RESOLUTION OF THE MAGNA METRO TOWNSHIP COUNCIL | APPROVING AN AGREEMENT BETWEEN MAGNA AND D.R. HORTON, | INC. FOR THE CONSTRUCTION OF A STORM DRAIN PIPELINE AND USE BY D.R. HORTON OF A MAGNA RAILROAD CROSSING EASEMENT FROM UNION PACIFIC RAILROAD",2020-06-23,ordinances/raw/Resolution_20-06-04.pdf,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/resolutions/documents/1597762955_Resolution%2020-06-04.pdf,s3-us-west-2.amazonaws.com,2026-07-13,,ocr_tesseract,ordinances/CLAUDE.md
ordinances,Resolution_20-06-05.pdf,A RESOLUTION OF THE MAGNA METRO TOWNSHIP COUNCIL APPROVING AN AGREEMENT BETWEEN MAGNA AND RIO TINTO KENNECOTT FOR THE 2600 SOUTH PROJECT,2020-06-23,ordinances/raw/Resolution_20-06-05.pdf,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/resolutions/documents/1597762916_Resolution%2020-06-05.pdf,s3-us-west-2.amazonaws.com,2026-07-13,,ocr_tesseract,ordinances/CLAUDE.md
ordinances,Resolution_20-06-07.pdf,A RESOLUTION OF THE MAGNA METRO TOWNSHIP COUNCIL APPROVING A NONEXCLUSIVE FRANCHISE AGREEMENT BETWEEN MAGNA AND ROCKY MOUNTAIN POWER,2020-06-23,ordinances/raw/Resolution_20-06-07.pdf,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/resolutions/documents/1597784027_Resolution%2020-06-07.pdf,s3-us-west-2.amazonaws.com,2026-07-13,,ocr_tesseract,ordinances/CLAUDE.md
ordinances,Resolution_20-06-08.pdf,A RESOLUTION OF THE MAGNA METRO TOWNSHIP COUNCIL APPROVING AND ADOPTING AN AMENDMENT TO THE 2020 CONSOLIDATED FEE SCHEDULE TO ADD CEMETERY SERVICES FEES,2020-06-23,ordinances/raw/Resolution_20-06-08.pdf,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/resolutions/documents/1597784139_Resolution%2020-06-08.pdf,s3-us-west-2.amazonaws.com,2026-07-13,,ocr_tesseract,ordinances/CLAUDE.md
ordinances,Resolution_20-06-06.pdf,"A RESOLUTION OF THE MAGNA METRO TOWNSHIP COUNCIL APPROVING AN AGREEMENT BETWEEN MAGNA AND SALT LAKE COUNTY TO RECEIVE $794,779.19 FROM THE SALT LAKE COUNTY CARES ACT FUND FOR CERTAIN COVID RELIEF ACTIVITIES",2020-07-14,ordinances/raw/Resolution_20-06-06.pdf,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/resolutions/documents/1597783994_Resolution%2020-06-06.pdf,s3-us-west-2.amazonaws.com,2026-07-13,,ocr_tesseract,ordinances/CLAUDE.md
ordinances,Resolution_20-07-01.pdf,A RESOLUTION OF THE MAGNA METRO TOWNSHIP COUNCIL ADOPTING THE 2019 SALT LAKE COUNTY HAZARD MITIGATION PLAN,2020-07-14,ordinances/raw/Resolution_20-07-01.pdf,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/resolutions/documents/1597865711_Resolution%2020-07-01.pdf,s3-us-west-2.amazonaws.com,2026-07-13,,ocr_tesseract,ordinances/CLAUDE.md
ordinances,Resolution_20-10-01.pdf,A RESOLUTION OF THE MAGNA METRO TOWNSHIP COUNCIL,2020-10-13,ordinances/raw/Resolution_20-10-01.pdf,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/resolutions/documents/1603136101_Resolution%2020-10-01.pdf,s3-us-west-2.amazonaws.com,2026-07-13,,ocr_tesseract,ordinances/CLAUDE.md
ordinances,Resolution_20-10-02.pdf,A RESOLUTION OF THE MAGNA METRO TOWNSHIP COUNCIL ADOPTING AN AMENDMENT TO THE = 2020 AMENDED CONSOLIDATED FEE SCHEDULE TO UPDATE AND AMEND THE CEMETERY FEE SCHEDULE FOR THE PLEASANT GREEN CEMETERY,2020-10-13,ordinances/raw/Resolution_20-10-02.pdf,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/resolutions/documents/1603136129_Resolution%2020-10-02.pdf,s3-us-west-2.amazonaws.com,2026-07-13,,ocr_tesseract,ordinances/CLAUDE.md
ordinances,Resolution_20-10-03.pdf,A RESOLUTION OF THE MAGNA METRO TOWNSHIP COUNCIL ADOPTING THE EMERGENCY RESPONSE GUIDELINES SECTION OF THE MAGNA-GREATER SALT LAKE MUNICIPAL SERVICES DISTRICT EMERGENCY OPERATIONS PLAN (EOP),2020-10-13,ordinances/raw/Resolution_20-10-03.pdf,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/resolutions/documents/1603136155_Resolution%2020-10-03.pdf,s3-us-west-2.amazonaws.com,2026-07-13,,ocr_tesseract,ordinances/CLAUDE.md
ordinances,Resolution_20-10-04.pdf,"A RESOLUTION OF THE MAGNA METRO TOWNSHIP COUNCIL APPROVING AND AUTHORIZING THE EXECUTION OF AN INTERLOCAL COOPERATION AGREEMENT WITH THE WASATCH FRONT WASTE AND RECYCLING DISTRICT AND TO PAY WFWRD $5,140.01 FROM MAGNA’S CARES ACT FUNDING FOR WFWRD’S COVID-RELATED EXPENSES",2020-10-13,ordinances/raw/Resolution_20-10-04.pdf,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/resolutions/documents/1603136177_Resolution%2020-10-04.pdf,s3-us-west-2.amazonaws.com,2026-07-13,,ocr_tesseract,ordinances/CLAUDE.md
ordinances,Resolution_20-12-02.pdf,A RESOLUTION OF THE MAGNA METRO TOWNSHIP COUNCIL APPROVING AND ADOPTING THE 2021 MAGNA CONSOLIDATED FEE SCHEDULE,2020-12-01,ordinances/raw/Resolution_20-12-02.pdf,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/resolutions/documents/1609868809_Resolution%2020-12-02.pdf,s3-us-west-2.amazonaws.com,2026-07-13,,ocr_tesseract,ordinances/CLAUDE.md
ordinances,Resolution_20-12-01.pdf,A RESOLUTION OF THE MAGNA METRO TOWNSHIP COUNCIL ADOPTING THE 2021 MAGNA METRO TOWNSHIP TENTATIVE BUDGET,2020-12-08,ordinances/raw/Resolution_20-12-01.pdf,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/resolutions/documents/1609368318_Resolution%2020-12-01.pdf,s3-us-west-2.amazonaws.com,2026-07-13,,ocr_tesseract,ordinances/CLAUDE.md
ordinances,Resolution_20-12-03.pdf,A RESOLUTION OF THE MAGNA METRO TOWNSHIP COUNCIL APPROVING A SPECIAL EVENT FEE WAIVER FOR THE SALT LAKE TRACK CLUB IN SUPPORT OF THE 2021 WINTER RACE SERIES AT SALTAIR,2020-12-08,ordinances/raw/Resolution_20-12-03.pdf,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/resolutions/documents/1609871009_Resolution%2020-12-03.pdf,s3-us-west-2.amazonaws.com,2026-07-13,,ocr_tesseract,ordinances/CLAUDE.md
ordinances,Resolution_20-12-04.pdf,"A RESOLUTION OF THE MAGNA METRO TOWNSHIP COUNCIL RATIFYING AND APPROVING AN AMENDMENT TO THE INTERLOCAL COOPERATION AGREEMENT WITH THE UNIFIED FIRE AUTHORITY INCREASING UFA’S TOTAL PAYOUT TO $50,705.00, AN INCREASE OF $9,751.00, FROM MAGNA’S CARES ACT FUNDING, FOR UFA’S COVID-RELATED EXPENSES",2020-12-08,ordinances/raw/Resolution_20-12-04.pdf,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/resolutions/documents/1609871050_Resolution%2020-12-04.pdf,s3-us-west-2.amazonaws.com,2026-07-13,,ocr_tesseract,ordinances/CLAUDE.md
ordinances,Resolution_21-01-01.pdf,A RESOLUTION OF THE MAGNA METRO TOWNSHIP COUNCIL APPROVING THE THIRD AMENDED CONTRACT BETWEEN MAGNA AND GOVERNMENT CONSULTANTS LLC TO PERFORM MUNICIPAL ADMINISTRATION WORK FOR MAGNA,2021-01-12,ordinances/raw/Resolution_21-01-01.pdf,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/resolutions/documents/1614814962_Resolution%2021-01-01.pdf,s3-us-west-2.amazonaws.com,2026-07-13,,pdftotext_layout,ordinances/CLAUDE.md
ordinances,Ordinance_21-02-01.pdf,AN ORDINANCE MODIFYING CHAPTER 19.69 — PLANNED COMMUNITY (P-C) ZONE FOR THE MAGNA METRO TOWNSHIP CODE OF ORDINANCES,2021-02-09,ordinances/raw/Ordinance_21-02-01.pdf,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/ordinances/documents/1614886911_Ordinance%2021-02-01.pdf,s3-us-west-2.amazonaws.com,2026-07-13,,ocr_tesseract,ordinances/CLAUDE.md
ordinances,Ordinance_21-02-01_Planned_Community_P-C_Zone.pdf,AN ORDINANCE MODIFYING CHAPTER 19.69 — PLANNED COMMUNITY (P-C) ZONE FOR THE MAGNA METRO TOWNSHIP CODE OF ORDINANCES,2021-02-09,ordinances/raw/Ordinance_21-02-01_Planned_Community_P-C_Zone.pdf,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/ordinances/documents/1617298534_Ordinance%2021-02-01%20Planned%20Community%20P-C%20Zone.pdf,s3-us-west-2.amazonaws.com,2026-07-13,,ocr_tesseract,ordinances/CLAUDE.md
ordinances,Ordinance_21-02-02.pdf,"AN ORDINANCE, AMENDING TITLE 19, ENTITLED ""ZONING"" OF THE MAGNA MUNICIPAL CODE OF ORDINANCES, 2017, BY RECLASSIFYING CERTAIN PROPERTY LOCATED IN MAGNA METRO TOWNSHIP FROM THE R-1-6 (RESIDENTIAL) TO R-2-6.5 (MULTI-FAMILY RESIDENTIAL) ZONE. The Magna Metro Township, Salt Lake County, State of Utah, or",2021-02-09,ordinances/raw/Ordinance_21-02-02.pdf,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/ordinances/documents/1614887454_Ordinance%2021-02-02.pdf,s3-us-west-2.amazonaws.com,2026-07-13,,ocr_tesseract,ordinances/CLAUDE.md
ordinances,Resolution_21-03-01.pdf,A RESOLUTION OF THE MAGNA METRO TOWNSHIP COUNCIL CONSENTING TO THE REORGANIZATION OF THE WASATCH FRONT WASTE AND RECYCLING DISTRICT AS A LOCAL DISTRICT,2021-03-09,ordinances/raw/Resolution_21-03-01.pdf,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/resolutions/documents/1631658325_Resolution%2021-03-01.pdf,s3-us-west-2.amazonaws.com,2026-07-13,,ocr_tesseract,ordinances/CLAUDE.md
ordinances,Resolution_21-03-02.pdf,A RESOLUTION OF THE MAGNA METRO TOWNSHIP COUNCIL APPROVING AND ADOPTING THE 2021 MAGNA GENERAL PLAN,2021-03-23,ordinances/raw/Resolution_21-03-02.pdf,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/plan/documents/1653075924_Resolution%2021-03-02.pdf,s3-us-west-2.amazonaws.com,2026-07-13,,ocr_tesseract,ordinances/CLAUDE.md
ordinances,Resolution_21-03-02_2021_Magna_General_Plan.pdf,A RESOLUTION OF THE MAGNA METRO TOWNSHIP COUNCIL APPROVING AND ADOPTING THE 2021 MAGNA GENERAL PLAN,2021-03-23,ordinances/raw/Resolution_21-03-02_2021_Magna_General_Plan.pdf,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/resolutions/documents/1616780634_Resolution%2021-03-02%202021%20Magna%20General%20Plan.pdf,s3-us-west-2.amazonaws.com,2026-07-13,,ocr_tesseract,ordinances/CLAUDE.md
ordinances,Resolution_21-03-03_Aubrey_Pierce_to_remain_a_council_member_-_change_in_residency.pdf,"A RESOLUTION OF THE MAGNA METRO TOWNSHIP COUNCIL, PURSUANT TO UTAH CODE §10-3-301(6), CONSENTING FOR AUDREY PIERCE TO REMAIN AS COUNCIL MEMBER FROM DISTRICT #5 PENDING TEMPORARY ABSENCE FROM DISTRICT DUE TO CHANGE IN RESIDENCY",2021-03-23,ordinances/raw/Resolution_21-03-03_Aubrey_Pierce_to_remain_a_council_member_-_change_in_residency.pdf,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/resolutions/documents/1616780550_Resolution%2021-03-03%20Aubrey%20Pierce%20to%20remain%20a%20council%20member%20-%20change%20in%20residency.pdf,s3-us-west-2.amazonaws.com,2026-07-13,,ocr_tesseract,ordinances/CLAUDE.md
ordinances,Ordinance_21-04-02.pdf,"AN ORDINANCE, AMENDING TITLE 19, ENTITLED ""ZONING"" OF THE MAGNA METRO TOWNSHIP CODE OF ORDINANCES, 2017, BY RECLASSIFYING CERTAIN PROPERTY LOCATED IN MAGNA METRO TOWNSHIP FROM THE A-20 (AGRICULTURAL) TO PLANNED COMMUNITY (P-C) ZONE. The Magna Metro Township, Salt Lake County, State of Utah, ordains",2021-04-01,ordinances/raw/Ordinance_21-04-02.pdf,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/ordinances/documents/1633379458_Ordinance%2021-04-02.pdf,s3-us-west-2.amazonaws.com,2026-07-13,,ocr_tesseract,ordinances/CLAUDE.md
ordinances,Resolution_21-04-02.pdf,"A RESOLUTION OF THE MAGNA METRO TOWNSHIP COUNCIL AUTHORIZING THE MAYOR TO SIGN AN AGREEMENT A LAND PURCHASE AND SETTLEMENT AGREEMENT BETWEEN MAGNA,",2021-04-13,ordinances/raw/Resolution_21-04-02.pdf,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/resolutions/documents/1649968259_Resolution%2021-04-02.pdf,s3-us-west-2.amazonaws.com,2026-07-13,,ocr_tesseract,ordinances/CLAUDE.md
ordinances,Resolution_21-04-01.pdf,"A RESOLUTION OF THE MAGNA METRO TOWNSHIP COUNCIL AUTHORIZING THE MAYOR TO EXECUTE AN AGREEMENT FOR ELECTION SERVICES WITH SALT LAKE COUNTY FOR 2021 VOTE BY MAIL MUNICIPAL ELECTIONS AND APPOINTING GREG SCHULZ, ADMINISTRATOR, AS THE ELECTION LIAISON",2021-04-27,ordinances/raw/Resolution_21-04-01.pdf,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/resolutions/documents/1649968030_Resolution%2021-04-01.pdf,s3-us-west-2.amazonaws.com,2026-07-13,,ocr_tesseract,ordinances/CLAUDE.md
ordinances,Resolution_21-04-03.pdf,A RESOLUTION OF THE MAGNA METRO TOWNSHIP COUNCIL APPROVING AND AUTHORIZING MAGNA’S INCLUSION IN THE MUNICIPAL ALTERNATE VOTING METHODS PILOT PROJECT FOR 2021,2021-04-27,ordinances/raw/Resolution_21-04-03.pdf,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/resolutions/documents/1649968555_Resolution%2021-04-03.pdf,s3-us-west-2.amazonaws.com,2026-07-13,,ocr_tesseract,ordinances/CLAUDE.md
ordinances,Resolution_21-04-04.pdf,A RESOLUTION OF THE MAGNA METRO TOWNSHIP COUNCIL APPROVING THE 2021 FIREWORKS RESTRICTION MAP FOR MAGNA,2021-04-27,ordinances/raw/Resolution_21-04-04.pdf,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/resolutions/documents/1649968754_Resolution%2021-04-04.pdf,s3-us-west-2.amazonaws.com,2026-07-13,,ocr_tesseract,ordinances/CLAUDE.md
ordinances,Ordinance_21-04-01.pdf,Ordinance 21-04-01,2021-05-11,ordinances/raw/Ordinance_21-04-01.pdf,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/ordinances/documents/1631646658_Ordinance%2021-04-01.pdf,s3-us-west-2.amazonaws.com,2026-07-13,,pdftotext_layout,ordinances/CLAUDE.md
ordinances,Ordinance_21-05-01_(002).pdf,Ordinance 21-05-01 (002),2021-06-08,ordinances/raw/Ordinance_21-05-01_(002).pdf,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/ordinances/documents/1628872508_Ordinance%2021-05-01%20%28002%29.pdf,s3-us-west-2.amazonaws.com,2026-07-13,,pdftotext_layout,ordinances/CLAUDE.md
ordinances,Resolution_21-06-01.pdf,"A RESOLUTION OF THE MAGNA METRO TOWNSHIP COUNCIL APPROVING THE PAYMENT OF $58,840.00 FROM THE SALT LAKE COUNTY INTERLOCAL GRANT FUNDS TO THE UNIFIED FIRE AUTHORITY FOR POST CARES ACT COVID-RELATED EXPENSES",2021-06-22,ordinances/raw/Resolution_21-06-01.pdf,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/resolutions/documents/1649106223_Resolution%2021-06-01.pdf,s3-us-west-2.amazonaws.com,2026-07-13,,ocr_tesseract,ordinances/CLAUDE.md
ordinances,Resolution_21-07-01.pdf,"A RESOLUTION OF MAGNA METRO TOWNSHIP COUNCIL APPROVING AND AUTHORIZING A PAYMENT TO WASATCH FRONT WASTE AND RECYCLING DISTRICT IN THE AMOUNT OF $4,478.40 FOR COVID-RELATED EXPENSES",2021-07-13,ordinances/raw/Resolution_21-07-01.pdf,https://s3-us-west-2.amazonaws.com/municipalcodeonline.com-new/magna/resolutions/documents/1627940038_Resolution%2021-07-01.pdf,s3-us-west-2.amazonaws.com,2026-07-13,,ocr_tesseract,ordinances/CLAUDE.md
